httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-1420 1 0.52265435 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7246 2 0.4775874 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-1411 3 0.476067 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9350 4 0.43923026 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-7162 5 0.3750959 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5959 6 0.26806387 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2965 7 0.26646256 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-2576 8 0.26633736 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-2499 9 0.26424596 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-8873 10 0.26382285 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1773 11 0.2636055 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-6638 12 0.26344308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-2323 13 0.2621125 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5273 14 0.2620294 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7229 15 0.2611999 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1488 16 0.25747734 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6227 17 0.25707603 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-9185 18 0.25687224 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-5817 19 0.2554237 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7602 20 0.2549399 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-5629 21 0.25414246 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9472 22 0.25233334 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3321 23 0.2519379 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1729 24 0.25170535 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7495 25 0.25157815 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-5996 26 0.25127268 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8527 27 0.25109345 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-5659 28 0.24707572 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8632 29 0.2460452 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-6725 30 0.24172707 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1761 31 0.24077804 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-3479 32 0.24061473 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-682 33 0.23984176 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1843 34 0.23411489 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1190 35 0.22459118 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4817 36 0.22362646 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-908 37 0.2235044 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-9276 38 0.22301629 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1329 39 0.22242314 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5210 40 0.20942372 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5213 41 0.20651636 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6611 42 0.18292129 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1300 43 0.18269047 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6137 44 0.18254101 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2091 45 0.18136702 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-1740 46 0.18069288 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-6437 47 0.1802202 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8043 48 0.13597426 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7120 49 0.135785 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4838 50 0.13493976 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-5229 51 0.1345599 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-380 52 0.13448046 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-1151 53 0.13443759 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-1462 54 0.13379735 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-717 55 0.1332355 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2449 56 0.13287142 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5550 57 0.13277635 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3978 58 0.13270344 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8609 59 0.13257873 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-8956 60 0.13245308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3105 61 0.131903 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3275 62 0.13174966 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1750 63 0.13174449 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-3130 64 0.13101158 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3177 65 0.13095523 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod11-4726 66 0.13081892 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-4970 1 0.28516826 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-3104 2 0.2843219 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-7221 3 0.2840464 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-1395 4 0.27659217 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-2386 5 0.2755528 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-2630 6 0.2654924 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-3558 7 0.26399907 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-2367 8 0.2598159 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-3519 9 0.25814885 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-4018 10 0.25774622 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-8726 11 0.2576094 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-185 12 0.2575716 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-2562 13 0.25756386 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-6896 14 0.25721428 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-9345 15 0.25543943 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-678 16 0.25172684 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-892 17 0.25076437 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-5099 18 0.24739651 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-8519 19 0.2411353 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-8299 20 0.24071723 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-4893 21 0.24022432 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-3548 22 0.23540714 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-967 23 0.23408207 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-6243 24 0.23389477 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-1486 25 0.23269507 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-2309 26 0.22472093 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-4138 27 0.22327742 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-4420 28 0.20889558 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-4958 29 0.20705315 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-6813 30 0.20630893 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-1588 31 0.18437026 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-281 32 0.18411809 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-2142 33 0.1836956 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-614 34 0.18310174 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-9394 35 0.18270813 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-8479 36 0.18196371 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-5004 37 0.18158281 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-4473 38 0.18154012 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-6962 39 0.1806292 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-3890 40 0.18018761 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod39-7692 41 0.1798013 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod27-6031 42 0.13620052 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod4-1777 43 0.13555081 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-7584 44 0.13541223 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod47-5728 45 0.13532124 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-6887 46 0.13387358 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod5-3619 47 0.13295616 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod45-9188 48 0.13113455 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod14-8991 1 0.28472632 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod9-7945 2 0.2845395 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod9-5859 3 0.2844046 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod5-7725 4 0.28421524 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod16-3407 5 0.28108016 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod34-998 6 0.2724573 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod39-6631 7 0.2713369 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod3-3462 8 0.26871184 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod39-45 9 0.26475316 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod34-6635 10 0.26424086 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod5-7378 11 0.26331398 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod34-3590 12 0.2622019 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod3-1300 13 0.26190913 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod34-7968 14 0.26060084 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod5-2265 15 0.25964826 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod3-1115 16 0.25964788 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod5-8796 17 0.25821412 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod16-7649 18 0.25814077 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod14-2786 19 0.25750044 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod34-1613 20 0.25589332 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod14-6904 21 0.25475144 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod9-4933 22 0.25125623 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod39-2640 23 0.25072876 my_run
httpexampleorgagent4profilecardme noelle559 Q0 vldb_pod5-442 24 0.247713 my_run
